gameID,pilot,initial impulse,mass,wind,gravity,direction,rho,circle,background image,misc.,paddle,reference,arrow,color of the balls,causal,procedural,none,angular_err,lang,doc,removed_stops,removed_puncts,removed_stops_puncts,lemmatized,num_words,quantiles,Sv,Sp,sv_above_median,sp_above_median
9674-2d24a039-67e2-4c32-8e71-c28ca7755754,pilot2,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,28.6191804,"This game consists of a circle with 3 different density balls. Your objective is to put the red bar on the circle in the place that you believe the ball will land. You can use the left key and right key to move the red bar. You press the space bar when you are ready to launh the ball. Once the space bar is pressed, you can not move the red bar. There are two different locations that you will play the game in, with different gravity, so watch out! Have fun!   ","This game consists of a circle with 3 different density balls. Your objective is to put the red bar on the circle in the place that you believe the ball will land. You can use the left key and right key to move the red bar. You press the space bar when you are ready to launh the ball. Once the space bar is pressed, you can not move the red bar. There are two different locations that you will play the game in, with different gravity, so watch out! Have fun!   ","['game', 'consists', 'circle', '3', 'different', 'density', 'balls', '.', 'objective', 'red', 'bar', 'circle', 'place', 'believe', 'ball', 'land', '.', 'use', 'left', 'key', 'right', 'key', 'red', 'bar', '.', 'press', 'space', 'bar', 'ready', 'launh', 'ball', '.', 'space', 'bar', 'pressed', ',', 'red', 'bar', '.', 'different', 'locations', 'play', 'game', ',', 'different', 'gravity', ',', 'watch', '!', 'fun', '!', '  ']","['This', 'game', 'consists', 'of', 'a', 'circle', 'with', '3', 'different', 'density', 'balls', 'Your', 'objective', 'is', 'to', 'put', 'the', 'red', 'bar', 'on', 'the', 'circle', 'in', 'the', 'place', 'that', 'you', 'believe', 'the', 'ball', 'will', 'land', 'You', 'can', 'use', 'the', 'left', 'key', 'and', 'right', 'key', 'to', 'move', 'the', 'red', 'bar', 'You', 'press', 'the', 'space', 'bar', 'when', 'you', 'are', 'ready', 'to', 'launh', 'the', 'ball', 'Once', 'the', 'space', 'bar', 'is', 'pressed', 'you', 'can', 'not', 'move', 'the', 'red', 'bar', 'There', 'are', 'two', 'different', 'locations', 'that', 'you', 'will', 'play', 'the', 'game', 'in', 'with', 'different', 'gravity', 'so', 'watch', 'out', 'Have', 'fun', '  ']","['game', 'consists', 'circle', '3', 'different', 'density', 'balls', 'objective', 'red', 'bar', 'circle', 'place', 'believe', 'ball', 'land', 'use', 'left', 'key', 'right', 'key', 'red', 'bar', 'press', 'space', 'bar', 'ready', 'launh', 'ball', 'space', 'bar', 'pressed', 'red', 'bar', 'different', 'locations', 'play', 'game', 'different', 'gravity', 'watch', 'fun', '  ']","['game', 'consist', 'circle', '3', 'different', 'density', 'ball', 'objective', 'red', 'bar', 'circle', 'place', 'believe', 'ball', 'land', 'use', 'left', 'key', 'right', 'key', 'red', 'bar', 'press', 'space', 'bar', 'ready', 'launh', 'ball', 'space', 'bar', 'press', 'red', 'bar', 'different', 'location', 'play', 'game', 'different', 'gravity', 'watch', 'fun', '  ']",93,less good,0.5,0.333333333,1,1
9034-3fae2c54-dcbc-49aa-bd7f-b8c7332cf38c,pilot2,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,25.41685185,"They will need to pay attention to the ball colour, arrow length and colour, and the environment. Some balls are heavy while some are lightweight. The outside environment seems to be windy.","They will need to pay attention to the ball colour, arrow length and colour, and the environment. Some balls are heavy while some are lightweight. The outside environment seems to be windy.","['need', 'pay', 'attention', 'ball', 'colour', ',', 'arrow', 'length', 'colour', ',', 'environment', '.', 'balls', 'heavy', 'lightweight', '.', 'outside', 'environment', 'windy', '.']","['They', 'will', 'need', 'to', 'pay', 'attention', 'to', 'the', 'ball', 'colour', 'arrow', 'length', 'and', 'colour', 'and', 'the', 'environment', 'Some', 'balls', 'are', 'heavy', 'while', 'some', 'are', 'lightweight', 'The', 'outside', 'environment', 'seems', 'to', 'be', 'windy']","['need', 'pay', 'attention', 'ball', 'colour', 'arrow', 'length', 'colour', 'environment', 'balls', 'heavy', 'lightweight', 'outside', 'environment', 'windy']","['need', 'pay', 'attention', 'ball', 'colour', 'arrow', 'length', 'colour', 'environment', 'ball', 'heavy', 'lightweight', 'outside', 'environment', 'windy']",32,less good,0.5,0.5,1,1
5568-0b0422b0-3b22-4e70-979c-a6e79b94646c,pilot2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,35.60947651,i have very little understanding of the 'space' level however in the room the balls have three different weights with blue the heaviest and brown the lightest operating within real world physics ,i have very little understanding of the 'space' level however in the room the balls have three different weights with blue the heaviest and brown the lightest operating within real world physics ,"['little', 'understanding', ""'"", 'space', ""'"", 'level', 'room', 'balls', 'different', 'weights', 'blue', 'heaviest', 'brown', 'lightest', 'operating', 'real', 'world', 'physics']","['i', 'have', 'very', 'little', 'understanding', 'of', 'the', 'space', 'level', 'however', 'in', 'the', 'room', 'the', 'balls', 'have', 'three', 'different', 'weights', 'with', 'blue', 'the', 'heaviest', 'and', 'brown', 'the', 'lightest', 'operating', 'within', 'real', 'world', 'physics']","['little', 'understanding', 'space', 'level', 'room', 'balls', 'different', 'weights', 'blue', 'heaviest', 'brown', 'lightest', 'operating', 'real', 'world', 'physics']","['little', 'understanding', 'space', 'level', 'room', 'ball', 'different', 'weight', 'blue', 'heavy', 'brown', 'light', 'operating', 'real', 'world', 'physics']",32,less good,0.333333333,0.166666667,0,0
6724-9ce13b66-e88a-405c-825b-dffde8f69873,pilot2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,40.21765208,keep in mind the colours of the balls - they all travel at different rates also when in the outdoor setting it appears there is a wind factor that either impedes or helps the ball to travel in a certain direction.,keep in mind the colours of the balls - they all travel at different rates also when in the outdoor setting it appears there is a wind factor that either impedes or helps the ball to travel in a certain direction.,"['mind', 'colours', 'balls', '-', 'travel', 'different', 'rates', 'outdoor', 'setting', 'appears', 'wind', 'factor', 'impedes', 'helps', 'ball', 'travel', 'certain', 'direction', '.']","['keep', 'in', 'mind', 'the', 'colours', 'of', 'the', 'balls', 'they', 'all', 'travel', 'at', 'different', 'rates', 'also', 'when', 'in', 'the', 'outdoor', 'setting', 'it', 'appears', 'there', 'is', 'a', 'wind', 'factor', 'that', 'either', 'impedes', 'or', 'helps', 'the', 'ball', 'to', 'travel', 'in', 'a', 'certain', 'direction']","['mind', 'colours', 'balls', 'travel', 'different', 'rates', 'outdoor', 'setting', 'appears', 'wind', 'factor', 'impedes', 'helps', 'ball', 'travel', 'certain', 'direction']","['mind', 'colour', 'ball', 'travel', 'different', 'rate', 'outdoor', 'setting', 'appear', 'wind', 'factor', 'impede', 'help', 'ball', 'travel', 'certain', 'direction']",40,less bad,0.333333333,0.333333333,1,0
6058-d268924d-1efc-4415-9649-84dbe01d0c40,pilot2,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,14.55847845,"Each ball has a different weight, or throw velocity. The pink ball throws the farthest, the ""brown"" ball is in the middle, and the blue ball is the heaviest that goes the least distance, so for the blue one for example you shouldn't expect it to go very far from its starting location, unless it is on the ""roof"" of the sphere where it would just drop straight down. The most important thing to remember is that the gravity in each location is different, the ""floor"" being on different parts of the sphere. In the indoor room location, the floor is dead center at the bottom of the sphere, so if you throw a ball down from the top of the sphere in the center, it will drop straight down no matter what. If it is thrown from the bottom, the heavier balls will just throw up a bit, then fall straight back down, but if the pink ball is thrown with a lot of force it will reach the ""roof"". In the outdoor location, it's more tricky. The ""floor"" of the sphere seems to be on the bottom right. So if a ball is thrown from dead center on the bottom of the sphere, it will actually curve to the right. I found it hard to pinpoint the location, and it almost felt like gravity was a little lower there, but I could be wrong. But if you drop a ball from the top left of that sphere, it will drop to the bottom right. And if you drop a ball from the top right of the sphere, it will curve to the left, and so on.","Each ball has a different weight, or throw velocity. The pink ball throws the farthest, the ""brown"" ball is in the middle, and the blue ball is the heaviest that goes the least distance, so for the blue one for example you shouldn't expect it to go very far from its starting location, unless it is on the ""roof"" of the sphere where it would just drop straight down. The most important thing to remember is that the gravity in each location is different, the ""floor"" being on different parts of the sphere. In the indoor room location, the floor is dead center at the bottom of the sphere, so if you throw a ball down from the top of the sphere in the center, it will drop straight down no matter what. If it is thrown from the bottom, the heavier balls will just throw up a bit, then fall straight back down, but if the pink ball is thrown with a lot of force it will reach the ""roof"". In the outdoor location, it's more tricky. The ""floor"" of the sphere seems to be on the bottom right. So if a ball is thrown from dead center on the bottom of the sphere, it will actually curve to the right. I found it hard to pinpoint the location, and it almost felt like gravity was a little lower there, but I could be wrong. But if you drop a ball from the top left of that sphere, it will drop to the bottom right. And if you drop a ball from the top right of the sphere, it will curve to the left, and so on.","['ball', 'different', 'weight', ',', 'throw', 'velocity', '.', 'pink', 'ball', 'throws', 'farthest', ',', '""', 'brown', '""', 'ball', 'middle', ',', 'blue', 'ball', 'heaviest', 'goes', 'distance', ',', 'blue', 'example', 'expect', 'far', 'starting', 'location', ',', '""', 'roof', '""', 'sphere', 'drop', 'straight', '.', 'important', 'thing', 'remember', 'gravity', 'location', 'different', ',', '""', 'floor', '""', 'different', 'parts', 'sphere', '.', 'indoor', 'room', 'location', ',', 'floor', 'dead', 'center', 'sphere', ',', 'throw', 'ball', 'sphere', 'center', ',', 'drop', 'straight', 'matter', '.', 'thrown', ',', 'heavier', 'balls', 'throw', 'bit', ',', 'fall', 'straight', ',', 'pink', 'ball', 'thrown', 'lot', 'force', 'reach', '""', 'roof', '""', '.', 'outdoor', 'location', ',', 'tricky', '.', '""', 'floor', '""', 'sphere', 'right', '.', 'ball', 'thrown', 'dead', 'center', 'sphere', ',', 'actually', 'curve', 'right', '.', 'found', 'hard', 'pinpoint', 'location', ',', 'felt', 'like', 'gravity', 'little', 'lower', ',', 'wrong', '.', 'drop', 'ball', 'left', 'sphere', ',', 'drop', 'right', '.', 'drop', 'ball', 'right', 'sphere', ',', 'curve', 'left', ',', '.']","['Each', 'ball', 'has', 'a', 'different', 'weight', 'or', 'throw', 'velocity', 'The', 'pink', 'ball', 'throws', 'the', 'farthest', 'the', 'brown', 'ball', 'is', 'in', 'the', 'middle', 'and', 'the', 'blue', 'ball', 'is', 'the', 'heaviest', 'that', 'goes', 'the', 'least', 'distance', 'so', 'for', 'the', 'blue', 'one', 'for', 'example', 'you', 'should', ""n't"", 'expect', 'it', 'to', 'go', 'very', 'far', 'from', 'its', 'starting', 'location', 'unless', 'it', 'is', 'on', 'the', 'roof', 'of', 'the', 'sphere', 'where', 'it', 'would', 'just', 'drop', 'straight', 'down', 'The', 'most', 'important', 'thing', 'to', 'remember', 'is', 'that', 'the', 'gravity', 'in', 'each', 'location', 'is', 'different', 'the', 'floor', 'being', 'on', 'different', 'parts', 'of', 'the', 'sphere', 'In', 'the', 'indoor', 'room', 'location', 'the', 'floor', 'is', 'dead', 'center', 'at', 'the', 'bottom', 'of', 'the', 'sphere', 'so', 'if', 'you', 'throw', 'a', 'ball', 'down', 'from', 'the', 'top', 'of', 'the', 'sphere', 'in', 'the', 'center', 'it', 'will', 'drop', 'straight', 'down', 'no', 'matter', 'what', 'If', 'it', 'is', 'thrown', 'from', 'the', 'bottom', 'the', 'heavier', 'balls', 'will', 'just', 'throw', 'up', 'a', 'bit', 'then', 'fall', 'straight', 'back', 'down', 'but', 'if', 'the', 'pink', 'ball', 'is', 'thrown', 'with', 'a', 'lot', 'of', 'force', 'it', 'will', 'reach', 'the', 'roof', 'In', 'the', 'outdoor', 'location', 'it', ""'s"", 'more', 'tricky', 'The', 'floor', 'of', 'the', 'sphere', 'seems', 'to', 'be', 'on', 'the', 'bottom', 'right', 'So', 'if', 'a', 'ball', 'is', 'thrown', 'from', 'dead', 'center', 'on', 'the', 'bottom', 'of', 'the', 'sphere', 'it', 'will', 'actually', 'curve', 'to', 'the', 'right', 'I', 'found', 'it', 'hard', 'to', 'pinpoint', 'the', 'location', 'and', 'it', 'almost', 'felt', 'like', 'gravity', 'was', 'a', 'little', 'lower', 'there', 'but', 'I', 'could', 'be', 'wrong', 'But', 'if', 'you', 'drop', 'a', 'ball', 'from', 'the', 'top', 'left', 'of', 'that', 'sphere', 'it', 'will', 'drop', 'to', 'the', 'bottom', 'right', 'And', 'if', 'you', 'drop', 'a', 'ball', 'from', 'the', 'top', 'right', 'of', 'the', 'sphere', 'it', 'will', 'curve', 'to', 'the', 'left', 'and', 'so', 'on']","['ball', 'different', 'weight', 'throw', 'velocity', 'pink', 'ball', 'throws', 'farthest', 'brown', 'ball', 'middle', 'blue', 'ball', 'heaviest', 'goes', 'distance', 'blue', 'example', 'expect', 'far', 'starting', 'location', 'roof', 'sphere', 'drop', 'straight', 'important', 'thing', 'remember', 'gravity', 'location', 'different', 'floor', 'different', 'parts', 'sphere', 'indoor', 'room', 'location', 'floor', 'dead', 'center', 'sphere', 'throw', 'ball', 'sphere', 'center', 'drop', 'straight', 'matter', 'thrown', 'heavier', 'balls', 'throw', 'bit', 'fall', 'straight', 'pink', 'ball', 'thrown', 'lot', 'force', 'reach', 'roof', 'outdoor', 'location', 'tricky', 'floor', 'sphere', 'right', 'ball', 'thrown', 'dead', 'center', 'sphere', 'actually', 'curve', 'right', 'found', 'hard', 'pinpoint', 'location', 'felt', 'like', 'gravity', 'little', 'lower', 'wrong', 'drop', 'ball', 'left', 'sphere', 'drop', 'right', 'drop', 'ball', 'right', 'sphere', 'curve', 'left']","['ball', 'different', 'weight', 'throw', 'velocity', 'pink', 'ball', 'throw', 'farth', 'brown', 'ball', 'middle', 'blue', 'ball', 'heavy', 'go', 'distance', 'blue', 'example', 'expect', 'far', 'starting', 'location', 'roof', 'sphere', 'drop', 'straight', 'important', 'thing', 'remember', 'gravity', 'location', 'different', 'floor', 'different', 'part', 'sphere', 'indoor', 'room', 'location', 'floor', 'dead', 'center', 'sphere', 'throw', 'ball', 'sphere', 'center', 'drop', 'straight', 'matter', 'throw', 'heavy', 'ball', 'throw', 'bit', 'fall', 'straight', 'pink', 'ball', 'throw', 'lot', 'force', 'reach', 'roof', 'outdoor', 'location', 'tricky', 'floor', 'sphere', 'right', 'ball', 'throw', 'dead', 'center', 'sphere', 'actually', 'curve', 'right', 'find', 'hard', 'pinpoint', 'location', 'feel', 'like', 'gravity', 'little', 'low', 'wrong', 'drop', 'ball', 'left', 'sphere', 'drop', 'right', 'drop', 'ball', 'right', 'sphere', 'curve', 'left']",280,good,0.5,0.833333333,1,1
3767-4dbaaebe-87ce-4f48-aaa2-305f133b54be,pilot2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60.82704655,I could not see any pattern to the way the balls reacted.,I could not see any pattern to the way the balls reacted.,"['pattern', 'way', 'balls', 'reacted', '.']","['I', 'could', 'not', 'see', 'any', 'pattern', 'to', 'the', 'way', 'the', 'balls', 'reacted']","['pattern', 'way', 'balls', 'reacted']","['pattern', 'way', 'ball', 'react']",12,bad,0,0,0,0
6123-ea2a0a01-c42a-436a-9b89-683821bfe614,pilot2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,64.30074201,"think you have to visualize the arrows length and if short arrow then not much power as with longer arrow more power behind shot
direction of the paddle  i tried to line up with paddle and arrows just visualise if power is poor then the paddle would follow

","think you have to visualize the arrows length and if short arrow then not much power as with longer arrow more power behind shot
direction of the paddle  i tried to line up with paddle and arrows just visualise if power is poor then the paddle would follow

","['think', 'visualize', 'arrows', 'length', 'short', 'arrow', 'power', 'longer', 'arrow', 'power', 'shot', '\n', 'direction', 'paddle', ' ', 'tried', 'line', 'paddle', 'arrows', 'visualise', 'power', 'poor', 'paddle', 'follow', '\n\n']","['think', 'you', 'have', 'to', 'visualize', 'the', 'arrows', 'length', 'and', 'if', 'short', 'arrow', 'then', 'not', 'much', 'power', 'as', 'with', 'longer', 'arrow', 'more', 'power', 'behind', 'shot', '\n', 'direction', 'of', 'the', 'paddle', ' ', 'i', 'tried', 'to', 'line', 'up', 'with', 'paddle', 'and', 'arrows', 'just', 'visualise', 'if', 'power', 'is', 'poor', 'then', 'the', 'paddle', 'would', 'follow', '\n\n']","['think', 'visualize', 'arrows', 'length', 'short', 'arrow', 'power', 'longer', 'arrow', 'power', 'shot', '\n', 'direction', 'paddle', ' ', 'tried', 'line', 'paddle', 'arrows', 'visualise', 'power', 'poor', 'paddle', 'follow', '\n\n']","['think', 'visualize', 'arrow', 'length', 'short', 'arrow', 'power', 'long', 'arrow', 'power', 'shot', '\n', 'direction', 'paddle', ' ', 'try', 'line', 'paddle', 'arrow', 'visualise', 'power', 'poor', 'paddle', 'follow', '\n\n']",51,bad,0.333333333,0.166666667,0,0
9866-1f2a981a-f81e-401b-89ac-0a04d694c48f,pilot2,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,15.64981021,"In the room scene gravity acts downwards, as it does in real life. In the outdoor scene gravity act diagonally to the right, as if the gravity we experience were rotated by 45 degrees anti clockwise. 

The blue ball is the 'heaviest',
the Red ball is the 'lightest'
and the Brown ball is somewhere between.

Applying an equal force (denoted by the length of the arrow) to all 3 balls, the red ball will move the furthest since it is the 'lightest' and the Blue ball will move the least distance.

Once the force is applied and the ball is released it will then traverse an arc relative to the gravity in the scene. In the room scene the arc will be the same as observed in real life. In the outdoor scene rotate your head 45 degrees anti clockwise and the ball will look to behave as it does in the room scene. Place the paddle accordingly.","In the room scene gravity acts downwards, as it does in real life. In the outdoor scene gravity act diagonally to the right, as if the gravity we experience were rotated by 45 degrees anti clockwise. 

The blue ball is the 'heaviest',
the Red ball is the 'lightest'
and the Brown ball is somewhere between.

Applying an equal force (denoted by the length of the arrow) to all 3 balls, the red ball will move the furthest since it is the 'lightest' and the Blue ball will move the least distance.

Once the force is applied and the ball is released it will then traverse an arc relative to the gravity in the scene. In the room scene the arc will be the same as observed in real life. In the outdoor scene rotate your head 45 degrees anti clockwise and the ball will look to behave as it does in the room scene. Place the paddle accordingly.","['room', 'scene', 'gravity', 'acts', 'downwards', ',', 'real', 'life', '.', 'outdoor', 'scene', 'gravity', 'act', 'diagonally', 'right', ',', 'gravity', 'experience', 'rotated', '45', 'degrees', 'anti', 'clockwise', '.', '\n\n', 'blue', 'ball', ""'"", 'heaviest', ""'"", ',', '\n', 'Red', 'ball', ""'"", 'lightest', ""'"", '\n', 'Brown', 'ball', '.', '\n\n', 'Applying', 'equal', 'force', '(', 'denoted', 'length', 'arrow', ')', '3', 'balls', ',', 'red', 'ball', 'furthest', ""'"", 'lightest', ""'"", 'Blue', 'ball', 'distance', '.', '\n\n', 'force', 'applied', 'ball', 'released', 'traverse', 'arc', 'relative', 'gravity', 'scene', '.', 'room', 'scene', 'arc', 'observed', 'real', 'life', '.', 'outdoor', 'scene', 'rotate', 'head', '45', 'degrees', 'anti', 'clockwise', 'ball', 'look', 'behave', 'room', 'scene', '.', 'Place', 'paddle', 'accordingly', '.']","['In', 'the', 'room', 'scene', 'gravity', 'acts', 'downwards', 'as', 'it', 'does', 'in', 'real', 'life', 'In', 'the', 'outdoor', 'scene', 'gravity', 'act', 'diagonally', 'to', 'the', 'right', 'as', 'if', 'the', 'gravity', 'we', 'experience', 'were', 'rotated', 'by', '45', 'degrees', 'anti', 'clockwise', '\n\n', 'The', 'blue', 'ball', 'is', 'the', 'heaviest', '\n', 'the', 'Red', 'ball', 'is', 'the', 'lightest', '\n', 'and', 'the', 'Brown', 'ball', 'is', 'somewhere', 'between', '\n\n', 'Applying', 'an', 'equal', 'force', 'denoted', 'by', 'the', 'length', 'of', 'the', 'arrow', 'to', 'all', '3', 'balls', 'the', 'red', 'ball', 'will', 'move', 'the', 'furthest', 'since', 'it', 'is', 'the', 'lightest', 'and', 'the', 'Blue', 'ball', 'will', 'move', 'the', 'least', 'distance', '\n\n', 'Once', 'the', 'force', 'is', 'applied', 'and', 'the', 'ball', 'is', 'released', 'it', 'will', 'then', 'traverse', 'an', 'arc', 'relative', 'to', 'the', 'gravity', 'in', 'the', 'scene', 'In', 'the', 'room', 'scene', 'the', 'arc', 'will', 'be', 'the', 'same', 'as', 'observed', 'in', 'real', 'life', 'In', 'the', 'outdoor', 'scene', 'rotate', 'your', 'head', '45', 'degrees', 'anti', 'clockwise', 'and', 'the', 'ball', 'will', 'look', 'to', 'behave', 'as', 'it', 'does', 'in', 'the', 'room', 'scene', 'Place', 'the', 'paddle', 'accordingly']","['room', 'scene', 'gravity', 'acts', 'downwards', 'real', 'life', 'outdoor', 'scene', 'gravity', 'act', 'diagonally', 'right', 'gravity', 'experience', 'rotated', '45', 'degrees', 'anti', 'clockwise', '\n\n', 'blue', 'ball', 'heaviest', '\n', 'Red', 'ball', 'lightest', '\n', 'Brown', 'ball', '\n\n', 'Applying', 'equal', 'force', 'denoted', 'length', 'arrow', '3', 'balls', 'red', 'ball', 'furthest', 'lightest', 'Blue', 'ball', 'distance', '\n\n', 'force', 'applied', 'ball', 'released', 'traverse', 'arc', 'relative', 'gravity', 'scene', 'room', 'scene', 'arc', 'observed', 'real', 'life', 'outdoor', 'scene', 'rotate', 'head', '45', 'degrees', 'anti', 'clockwise', 'ball', 'look', 'behave', 'room', 'scene', 'Place', 'paddle', 'accordingly']","['room', 'scene', 'gravity', 'act', 'downward', 'real', 'life', 'outdoor', 'scene', 'gravity', 'act', 'diagonally', 'right', 'gravity', 'experience', 'rotate', '45', 'degree', 'anti', 'clockwise', '\n\n', 'blue', 'ball', 'heavy', '\n', 'Red', 'ball', 'light', '\n', 'Brown', 'ball', '\n\n', 'apply', 'equal', 'force', 'denote', 'length', 'arrow', '3', 'ball', 'red', 'ball', 'furth', 'light', 'blue', 'ball', 'distance', '\n\n', 'force', 'apply', 'ball', 'release', 'traverse', 'arc', 'relative', 'gravity', 'scene', 'room', 'scene', 'arc', 'observe', 'real', 'life', 'outdoor', 'scene', 'rotate', 'head', '45', 'degree', 'anti', 'clockwise', 'ball', 'look', 'behave', 'room', 'scene', 'place', 'paddle', 'accordingly']",163,good,0.666666667,0.666666667,1,1
5722-233ed972-5b2d-440a-a724-5eeee227a7f5,pilot2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.24441032,Keep in mind the surroundings you are supposed to be in. Try to figure out the strength or weakness of the throw. You will start to remember general outcomes and you can adjust a little higher or lower as you predict.,Keep in mind the surroundings you are supposed to be in. Try to figure out the strength or weakness of the throw. You will start to remember general outcomes and you can adjust a little higher or lower as you predict.,"['mind', 'surroundings', 'supposed', '.', 'Try', 'figure', 'strength', 'weakness', 'throw', '.', 'start', 'remember', 'general', 'outcomes', 'adjust', 'little', 'higher', 'lower', 'predict', '.']","['Keep', 'in', 'mind', 'the', 'surroundings', 'you', 'are', 'supposed', 'to', 'be', 'in', 'Try', 'to', 'figure', 'out', 'the', 'strength', 'or', 'weakness', 'of', 'the', 'throw', 'You', 'will', 'start', 'to', 'remember', 'general', 'outcomes', 'and', 'you', 'can', 'adjust', 'a', 'little', 'higher', 'or', 'lower', 'as', 'you', 'predict']","['mind', 'surroundings', 'supposed', 'Try', 'figure', 'strength', 'weakness', 'throw', 'start', 'remember', 'general', 'outcomes', 'adjust', 'little', 'higher', 'lower', 'predict']","['mind', 'surrounding', 'suppose', 'try', 'figure', 'strength', 'weakness', 'throw', 'start', 'remember', 'general', 'outcome', 'adjust', 'little', 'high', 'low', 'predict']",41,bad,0,0.166666667,0,0
5066-28a6eeea-dde6-4ab2-b9db-de9b8eefa183,pilot2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,52.38740235,"The blue ball travels the fastest and has the least deviation, the yellow ball is the slowest and isn't affected much by the speed of release. The red ball is somewhere between the two. Each room has a direction the balls deviate towards. The first and last room are towards the bottom right, the second room is directly towards the bottom. ","The blue ball travels the fastest and has the least deviation, the yellow ball is the slowest and isn't affected much by the speed of release. The red ball is somewhere between the two. Each room has a direction the balls deviate towards. The first and last room are towards the bottom right, the second room is directly towards the bottom. ","['blue', 'ball', 'travels', 'fastest', 'deviation', ',', 'yellow', 'ball', 'slowest', 'affected', 'speed', 'release', '.', 'red', 'ball', '.', 'room', 'direction', 'balls', 'deviate', '.', 'room', 'right', ',', 'second', 'room', 'directly', '.']","['The', 'blue', 'ball', 'travels', 'the', 'fastest', 'and', 'has', 'the', 'least', 'deviation', 'the', 'yellow', 'ball', 'is', 'the', 'slowest', 'and', 'is', ""n't"", 'affected', 'much', 'by', 'the', 'speed', 'of', 'release', 'The', 'red', 'ball', 'is', 'somewhere', 'between', 'the', 'two', 'Each', 'room', 'has', 'a', 'direction', 'the', 'balls', 'deviate', 'towards', 'The', 'first', 'and', 'last', 'room', 'are', 'towards', 'the', 'bottom', 'right', 'the', 'second', 'room', 'is', 'directly', 'towards', 'the', 'bottom']","['blue', 'ball', 'travels', 'fastest', 'deviation', 'yellow', 'ball', 'slowest', 'affected', 'speed', 'release', 'red', 'ball', 'room', 'direction', 'balls', 'deviate', 'room', 'right', 'second', 'room', 'directly']","['blue', 'ball', 'travel', 'fast', 'deviation', 'yellow', 'ball', 'slow', 'affect', 'speed', 'release', 'red', 'ball', 'room', 'direction', 'ball', 'deviate', 'room', 'right', 'second', 'room', 'directly']",62,bad,0.333333333,0.166666667,1,0
6929-cf81b11b-0a10-430f-9c1a-612b50f5b54d,pilot2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,37.35209074,remember direction of gravity and remember the force of each ball ,remember direction of gravity and remember the force of each ball ,"['remember', 'direction', 'gravity', 'remember', 'force', 'ball']","['remember', 'direction', 'of', 'gravity', 'and', 'remember', 'the', 'force', 'of', 'each', 'ball']","['remember', 'direction', 'gravity', 'remember', 'force', 'ball']","['remember', 'direction', 'gravity', 'remember', 'force', 'ball']",11,less bad,0,0.333333333,0,1
2021-a963daba-4c41-45ce-86fc-9e917b45e53c,pilot2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,47.19826616,Remember the weight of each different ball and always look at the colour of the arrow. Depending on the room there may be a wind curve applied to the ball movement,Remember the weight of each different ball and always look at the colour of the arrow. Depending on the room there may be a wind curve applied to the ball movement,"['Remember', 'weight', 'different', 'ball', 'look', 'colour', 'arrow', '.', 'Depending', 'room', 'wind', 'curve', 'applied', 'ball', 'movement']","['Remember', 'the', 'weight', 'of', 'each', 'different', 'ball', 'and', 'always', 'look', 'at', 'the', 'colour', 'of', 'the', 'arrow', 'Depending', 'on', 'the', 'room', 'there', 'may', 'be', 'a', 'wind', 'curve', 'applied', 'to', 'the', 'ball', 'movement']","['Remember', 'weight', 'different', 'ball', 'look', 'colour', 'arrow', 'Depending', 'room', 'wind', 'curve', 'applied', 'ball', 'movement']","['remember', 'weight', 'different', 'ball', 'look', 'colour', 'arrow', 'depend', 'room', 'wind', 'curve', 'apply', 'ball', 'movement']",31,less bad,0.333333333,0.333333333,1,0
